"State_From","State_To","Day","Num_Units","DataSource","Fmax","Buffer","SurgeCorrection","Lasso"
"Federal","New Jersey","2020-04-16",225,"ode",0.1,0.1,0.5,1.85
"Federal","New York","2020-04-17",225,"ode",0.1,0.1,0.5,1.85
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,1.9
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,1.9
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,1.9
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,1.9
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,1.9
"Federal","New Jersey","2020-04-15",118.000000015042,"ode",0.1,0.1,0.5,1.9
"Federal","New York","2020-04-15",106.99999998507,"ode",0.1,0.1,0.5,1.9
"Federal","New York","2020-04-16",148,"ode",0.1,0.1,0.5,1.9
"Federal","Louisiana","2020-04-16",77,"ode",0.1,0.1,0.5,1.9
"Federal","New Jersey","2020-04-17",130.999999984958,"ode",0.1,0.1,0.5,1.9
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,1.95
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,1.95
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,1.95
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,1.95
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,1.95
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,1.95
"Federal","New York","2020-04-16",137,"ode",0.1,0.1,0.5,1.95
"Federal","Louisiana","2020-04-16",77,"ode",0.1,0.1,0.5,1.95
"Federal","New Jersey","2020-04-16",11,"ode",0.1,0.1,0.5,1.95
"Federal","New York","2020-04-17",118,"ode",0.1,0.1,0.5,1.95
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2
"Federal","New York","2020-04-12",155,"ode",0.1,0.1,0.5,2
"Federal","New Jersey","2020-04-12",70,"ode",0.1,0.1,0.5,2
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,2
"Federal","New Jersey","2020-04-16",169,"ode",0.1,0.1,0.5,2
"Federal","Louisiana","2020-04-16",56,"ode",0.1,0.1,0.5,2
"Federal","New York","2020-04-17",3,"ode",0.1,0.1,0.5,2
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.05
"Federal","New York","2020-04-12",158,"ode",0.1,0.1,0.5,2.05
"Federal","Louisiana","2020-04-12",48,"ode",0.1,0.1,0.5,2.05
"Federal","New Jersey","2020-04-12",19,"ode",0.1,0.1,0.5,2.05
"Federal","New Jersey","2020-04-13",220,"ode",0.1,0.1,0.5,2.05
"Federal","Louisiana","2020-04-13",5,"ode",0.1,0.1,0.5,2.05
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.05
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,2.05
"Federal","New Jersey","2020-04-16",225,"ode",0.1,0.1,0.5,2.05
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.1
"Federal","New Jersey","2020-04-12",177,"ode",0.1,0.1,0.5,2.1
"Federal","Louisiana","2020-04-12",48,"ode",0.1,0.1,0.5,2.1
"Federal","New Jersey","2020-04-13",220,"ode",0.1,0.1,0.5,2.1
"Federal","Louisiana","2020-04-13",5,"ode",0.1,0.1,0.5,2.1
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.1
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,2.1
"Federal","New York","2020-04-16",158,"ode",0.1,0.1,0.5,2.1
"Federal","New Jersey","2020-04-16",67,"ode",0.1,0.1,0.5,2.1
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.15
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.15
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.15
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.15
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,2.15
"Federal","New York","2020-04-16",158,"ode",0.1,0.1,0.5,2.15
"Federal","Louisiana","2020-04-16",53,"ode",0.1,0.1,0.5,2.15
"Federal","New Jersey","2020-04-16",14,"ode",0.1,0.1,0.5,2.15
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.2
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.2
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.2
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.2
"Federal","New Jersey","2020-04-15",128,"ode",0.1,0.1,0.5,2.2
"Federal","New York","2020-04-15",62,"ode",0.1,0.1,0.5,2.2
"Federal","Louisiana","2020-04-15",35,"ode",0.1,0.1,0.5,2.2
"Federal","New Jersey","2020-04-16",63,"ode",0.1,0.1,0.5,2.2
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.25
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.25
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.25
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.25
"Federal","New Jersey","2020-04-15",191,"ode",0.1,0.1,0.5,2.25
"Federal","Louisiana","2020-04-15",34,"ode",0.1,0.1,0.5,2.25
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,2.3
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.3
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.3
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.3
"Federal","New Jersey","2020-04-15",191,"ode",0.1,0.1,0.5,2.3
"Federal","Louisiana","2020-04-15",34,"ode",0.1,0.1,0.5,2.3
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.35
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.35
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.35
"Federal","New Jersey","2020-04-15",198,"ode",0.1,0.1,0.5,2.35
"Federal","Louisiana","2020-04-15",27,"ode",0.1,0.1,0.5,2.35
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.4
"Federal","New Jersey","2020-04-13",212,"ode",0.1,0.1,0.5,2.4
"Federal","Louisiana","2020-04-13",13,"ode",0.1,0.1,0.5,2.4
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.4
"Federal","New Jersey","2020-04-15",165,"ode",0.1,0.1,0.5,2.4
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.45
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.45
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.45
"Federal","New Jersey","2020-04-15",152,"ode",0.1,0.1,0.5,2.45
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.5
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.5
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.5
"Federal","New Jersey","2020-04-15",101,"ode",0.1,0.1,0.5,2.5
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.55
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.55
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.55
"Federal","New Jersey","2020-04-15",101,"ode",0.1,0.1,0.5,2.55
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.6
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.6
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.6
"Federal","New Jersey","2020-04-15",50,"ode",0.1,0.1,0.5,2.6
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.65
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.65
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.65
"Federal","New Jersey","2020-04-15",50,"ode",0.1,0.1,0.5,2.65
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.7
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.7
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.7
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.75
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.75
"Federal","New Jersey","2020-04-14",225,"ode",0.1,0.1,0.5,2.75
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.8
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.8
"Federal","New Jersey","2020-04-14",224,"ode",0.1,0.1,0.5,2.8
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.85
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.85
"Federal","New Jersey","2020-04-14",224,"ode",0.1,0.1,0.5,2.85
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.9
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.9
"Federal","New Jersey","2020-04-14",172,"ode",0.1,0.1,0.5,2.9
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,2.95
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,2.95
"Federal","New Jersey","2020-04-14",172,"ode",0.1,0.1,0.5,2.95
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3
"Federal","New Jersey","2020-04-14",120,"ode",0.1,0.1,0.5,3
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.05
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.05
"Federal","New Jersey","2020-04-14",120,"ode",0.1,0.1,0.5,3.05
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.1
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.1
"Federal","New Jersey","2020-04-14",69,"ode",0.1,0.1,0.5,3.1
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.15
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.15
"Federal","New Jersey","2020-04-14",69,"ode",0.1,0.1,0.5,3.15
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.2
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.2
"Federal","New Jersey","2020-04-14",18,"ode",0.1,0.1,0.5,3.2
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.25
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.25
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.3
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.3
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.35
"Federal","New Jersey","2020-04-13",225,"ode",0.1,0.1,0.5,3.35
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.4
"Federal","New Jersey","2020-04-13",193,"ode",0.1,0.1,0.5,3.4
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.45
"Federal","New Jersey","2020-04-13",193,"ode",0.1,0.1,0.5,3.45
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.5
"Federal","New Jersey","2020-04-13",143,"ode",0.1,0.1,0.5,3.5
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.55
"Federal","New Jersey","2020-04-13",143,"ode",0.1,0.1,0.5,3.55
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.6
"Federal","New Jersey","2020-04-13",95,"ode",0.1,0.1,0.5,3.6
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.65
"Federal","New Jersey","2020-04-13",95,"ode",0.1,0.1,0.5,3.65
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.7
"Federal","New Jersey","2020-04-13",47,"ode",0.1,0.1,0.5,3.7
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.75
"Federal","New Jersey","2020-04-13",47,"ode",0.1,0.1,0.5,3.75
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.8
"Federal","New Jersey","2020-04-13",1,"ode",0.1,0.1,0.5,3.8
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.85
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.9
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,3.95
"Federal","New Jersey","2020-04-12",180,"ode",0.1,0.1,0.5,4
"Federal","New Jersey","2020-04-12",179,"ode",0.1,0.1,0.5,4.05
"Federal","New Jersey","2020-04-12",136,"ode",0.1,0.1,0.5,4.1
"Federal","New Jersey","2020-04-12",94,"ode",0.1,0.1,0.5,4.15
"Federal","New Jersey","2020-04-12",94,"ode",0.1,0.1,0.5,4.2
"Federal","New Jersey","2020-04-12",52,"ode",0.1,0.1,0.5,4.25
"Federal","New Jersey","2020-04-12",52,"ode",0.1,0.1,0.5,4.3
"Federal","New Jersey","2020-04-12",47,"ode",0.1,0.1,0.5,4.35
"Federal","New Jersey","2020-04-12",12,"ode",0.1,0.1,0.5,4.4
"California","New Jersey","2020-04-09",350,"ihme",0.1,0.1,0.5,0
"Texas","Massachusetts","2020-04-09",312,"ihme",0.1,0.1,0.5,0
"Florida","New York","2020-04-09",188,"ihme",0.1,0.1,0.5,0
"Pennsylvania","New Jersey","2020-04-09",152,"ihme",0.1,0.1,0.5,0
"Ohio","New York","2020-04-09",138,"ihme",0.1,0.1,0.5,0
"Georgia","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0
"Illinois","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0
"North Carolina","New York","2020-04-09",98,"ihme",0.1,0.1,0.5,0
"Tennessee","New York","2020-04-09",82,"ihme",0.1,0.1,0.5,0
"Indiana","Connecticut","2020-04-09",77,"ihme",0.1,0.1,0.5,0
"Arizona","New York","2020-04-09",75,"ihme",0.1,0.1,0.5,0
"Virginia","New Jersey","2020-04-09",71,"ihme",0.1,0.1,0.5,0
"Florida","Connecticut","2020-04-09",58,"ihme",0.1,0.1,0.5,0
"South Carolina","New York","2020-04-09",53,"ihme",0.1,0.1,0.5,0
"Colorado","Connecticut","2020-04-09",52,"ihme",0.1,0.1,0.5,0
"Louisiana","Rhode Island","2020-04-09",50,"ihme",0.1,0.1,0.5,0
"Maryland","New York","2020-04-09",50,"ihme",0.1,0.1,0.5,0
"Kentucky","Massachusetts","2020-04-09",49,"ihme",0.1,0.1,0.5,0
"Alabama","Massachusetts","2020-04-09",48,"ihme",0.1,0.1,0.5,0
"Washington","New York","2020-04-09",47,"ihme",0.1,0.1,0.5,0
"Minnesota","Massachusetts","2020-04-09",44,"ihme",0.1,0.1,0.5,0
"Missouri","Connecticut","2020-04-09",44,"ihme",0.1,0.1,0.5,0
"Wisconsin","New Jersey","2020-04-09",44,"ihme",0.1,0.1,0.5,0
"Nevada","New Jersey","2020-04-09",43,"ihme",0.1,0.1,0.5,0
"Mississippi","New York","2020-04-09",39,"ihme",0.1,0.1,0.5,0
"Oklahoma","Connecticut","2020-04-09",39,"ihme",0.1,0.1,0.5,0
"Arkansas","New York","2020-04-09",33,"ihme",0.1,0.1,0.5,0
"Missouri","New Jersey","2020-04-09",30,"ihme",0.1,0.1,0.5,0
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0
"Iowa","New Jersey","2020-04-09",28,"ihme",0.1,0.1,0.5,0
"Oregon","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0
"West Virginia","New York","2020-04-09",27,"ihme",0.1,0.1,0.5,0
"Kansas","New Jersey","2020-04-09",26,"ihme",0.1,0.1,0.5,0
"Nebraska","Connecticut","2020-04-09",25,"ihme",0.1,0.1,0.5,0
"New Mexico","Massachusetts","2020-04-09",19,"ihme",0.1,0.1,0.5,0
"Hawaii","Connecticut","2020-04-09",13,"ihme",0.1,0.1,0.5,0
"Delaware","Rhode Island","2020-04-09",11,"ihme",0.1,0.1,0.5,0
"Maine","Connecticut","2020-04-09",11,"ihme",0.1,0.1,0.5,0
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0
"North Dakota","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0
"Idaho","Connecticut","2020-04-09",10,"ihme",0.1,0.1,0.5,0
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0
"South Dakota","Connecticut","2020-04-09",9,"ihme",0.1,0.1,0.5,0
"Louisiana","New Jersey","2020-04-09",7,"ihme",0.1,0.1,0.5,0
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0
"Alaska","New York","2020-04-09",5,"ihme",0.1,0.1,0.5,0
"Vermont","Connecticut","2020-04-09",5,"ihme",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-12",154,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-12",71,"ihme",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-13",164,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-13",61,"ihme",0.1,0.1,0.5,0
"Michigan","North Dakota","2020-04-13",16,"ihme",0.1,0.1,0.5,0
"Michigan","Rhode Island","2020-04-13",12,"ihme",0.1,0.1,0.5,0
"Michigan","New Jersey","2020-04-13",11,"ihme",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-14",162,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-14",63,"ihme",0.1,0.1,0.5,0
"Michigan","Rhode Island","2020-04-14",55,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-15",113,"ihme",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-15",102,"ihme",0.1,0.1,0.5,0
"Federal","Rhode Island","2020-04-15",5,"ihme",0.1,0.1,0.5,0
"Federal","North Dakota","2020-04-15",3,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-15",2,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-16",151,"ihme",0.1,0.1,0.5,0
"New York","Connecticut","2020-04-16",114,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-16",58,"ihme",0.1,0.1,0.5,0
"Federal","Alaska","2020-04-16",10,"ihme",0.1,0.1,0.5,0
"Federal","Maryland","2020-04-16",6,"ihme",0.1,0.1,0.5,0
"New York","Rhode Island","2020-04-16",2,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-17",99,"ihme",0.1,0.1,0.5,0
"Federal","Maryland","2020-04-17",57,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-17",51,"ihme",0.1,0.1,0.5,0
"New York","Rhode Island","2020-04-17",20,"ihme",0.1,0.1,0.5,0
"Federal","North Dakota","2020-04-17",14,"ihme",0.1,0.1,0.5,0
"Federal","Alaska","2020-04-17",4,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-18",153,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-18",65,"ihme",0.1,0.1,0.5,0
"Federal","Maryland","2020-04-18",5,"ihme",0.1,0.1,0.5,0
"Federal","Alaska","2020-04-18",2,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-19",49,"ihme",0.1,0.1,0.5,0
"New Jersey","Rhode Island","2020-04-19",27,"ihme",0.1,0.1,0.5,0
"Federal","North Dakota","2020-04-19",5,"ihme",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-20",60,"ihme",0.1,0.1,0.5,0
"Federal","Massachusetts","2020-04-21",10,"ihme",0.1,0.1,0.5,0
"Federal","North Dakota","2020-04-22",5,"ihme",0.1,0.1,0.5,0
"Alaska","Michigan","2020-04-27",16,"ihme",0.1,0.1,0.5,0
"New York","South Dakota","2020-04-30",37,"ihme",0.1,0.1,0.5,0
"New York","Oregon","2020-05-06",249,"ihme",0.1,0.1,0.5,0
"Oregon","Delaware","2020-05-12",97,"ihme",0.1,0.1,0.5,0
"South Dakota","Illinois","2020-05-12",37,"ihme",0.1,0.1,0.5,0
"New York","Minnesota","2020-05-13",387,"ihme",0.1,0.1,0.5,0
"Connecticut","California","2020-05-17",971,"ihme",0.1,0.1,0.5,0
"Rhode Island","Connecticut","2020-05-17",156,"ihme",0.1,0.1,0.5,0
"Oregon","Connecticut","2020-05-17",152,"ihme",0.1,0.1,0.5,0
"New York","Iowa","2020-05-17",131,"ihme",0.1,0.1,0.5,0
"Illinois","Florida","2020-05-17",37,"ihme",0.1,0.1,0.5,0
"Massachusetts","New Jersey","2020-05-18",675,"ihme",0.1,0.1,0.5,0
"New York","Alabama","2020-05-18",424,"ihme",0.1,0.1,0.5,0
"New Jersey","Massachusetts","2020-05-18",423,"ihme",0.1,0.1,0.5,0
"Massachusetts","Virginia","2020-05-18",421,"ihme",0.1,0.1,0.5,0
"Minnesota","Wisconsin","2020-05-18",387,"ihme",0.1,0.1,0.5,0
"Maryland","Oregon","2020-05-18",68,"ihme",0.1,0.1,0.5,0
"North Dakota","Wyoming","2020-05-18",43,"ihme",0.1,0.1,0.5,0
"Michigan","Washington","2020-05-18",16,"ihme",0.1,0.1,0.5,0
"New Jersey","North Carolina","2020-05-19",882,"ihme",0.1,0.1,0.5,0
"New Jersey","Rhode Island","2020-05-19",88,"ihme",0.1,0.1,0.5,0
"Rhode Island","Iowa","2020-05-19",36,"ihme",0.1,0.1,0.5,0
"Iowa","North Dakota","2020-05-20",91,"ihme",0.1,0.1,0.5,0
"Iowa","Vermont","2020-05-20",40,"ihme",0.1,0.1,0.5,0
"California","New York","2020-04-09",350,"ihme",0.1,0.1,0.5,0.01
"Texas","Connecticut","2020-04-09",246,"ihme",0.1,0.1,0.5,0.01
"Florida","New Jersey","2020-04-09",197,"ihme",0.1,0.1,0.5,0.01
"Pennsylvania","Massachusetts","2020-04-09",152,"ihme",0.1,0.1,0.5,0.01
"Ohio","Massachusetts","2020-04-09",125,"ihme",0.1,0.1,0.5,0.01
"Georgia","New Jersey","2020-04-09",115,"ihme",0.1,0.1,0.5,0.01
"Illinois","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0.01
"North Carolina","New Jersey","2020-04-09",98,"ihme",0.1,0.1,0.5,0.01
"Indiana","New York","2020-04-09",77,"ihme",0.1,0.1,0.5,0.01
"Arizona","New York","2020-04-09",75,"ihme",0.1,0.1,0.5,0.01
"Missouri","New York","2020-04-09",74,"ihme",0.1,0.1,0.5,0.01
"Virginia","New Jersey","2020-04-09",71,"ihme",0.1,0.1,0.5,0.01
"Tennessee","Connecticut","2020-04-09",70,"ihme",0.1,0.1,0.5,0.01
"Texas","Massachusetts","2020-04-09",66,"ihme",0.1,0.1,0.5,0.01
"Louisiana","New Jersey","2020-04-09",57,"ihme",0.1,0.1,0.5,0.01
"South Carolina","New Jersey","2020-04-09",53,"ihme",0.1,0.1,0.5,0.01
"Colorado","New York","2020-04-09",52,"ihme",0.1,0.1,0.5,0.01
"Maryland","New Jersey","2020-04-09",50,"ihme",0.1,0.1,0.5,0.01
"Florida","Rhode Island","2020-04-09",49,"ihme",0.1,0.1,0.5,0.01
"Kentucky","Massachusetts","2020-04-09",49,"ihme",0.1,0.1,0.5,0.01
"Alabama","New Jersey","2020-04-09",48,"ihme",0.1,0.1,0.5,0.01
"Washington","New York","2020-04-09",47,"ihme",0.1,0.1,0.5,0.01
"Minnesota","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.01
"Wisconsin","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.01
"Nevada","New York","2020-04-09",43,"ihme",0.1,0.1,0.5,0.01
"Mississippi","New Jersey","2020-04-09",39,"ihme",0.1,0.1,0.5,0.01
"Oklahoma","Massachusetts","2020-04-09",39,"ihme",0.1,0.1,0.5,0.01
"Arkansas","Massachusetts","2020-04-09",33,"ihme",0.1,0.1,0.5,0.01
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0.01
"Iowa","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.01
"Oregon","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.01
"West Virginia","Connecticut","2020-04-09",27,"ihme",0.1,0.1,0.5,0.01
"Kansas","New York","2020-04-09",26,"ihme",0.1,0.1,0.5,0.01
"Nebraska","New York","2020-04-09",25,"ihme",0.1,0.1,0.5,0.01
"New Mexico","New York","2020-04-09",19,"ihme",0.1,0.1,0.5,0.01
"Hawaii","New York","2020-04-09",13,"ihme",0.1,0.1,0.5,0.01
"Ohio","New York","2020-04-09",13,"ihme",0.1,0.1,0.5,0.01
"Tennessee","New Jersey","2020-04-09",12,"ihme",0.1,0.1,0.5,0.01
"Delaware","New Jersey","2020-04-09",11,"ihme",0.1,0.1,0.5,0.01
"Maine","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.01
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.01
"North Dakota","New York","2020-04-09",11,"ihme",0.1,0.1,0.5,0.01
"Idaho","New York","2020-04-09",10,"ihme",0.1,0.1,0.5,0.01
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.01
"South Dakota","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.01
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0.01
"Alaska","New York","2020-04-09",5,"ihme",0.1,0.1,0.5,0.01
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,0.01
"Federal","New Jersey","2020-04-12",225,"ihme",0.1,0.1,0.5,0.01
"Federal","New Jersey","2020-04-13",225,"ihme",0.1,0.1,0.5,0.01
"Michigan","New Jersey","2020-04-13",33,"ihme",0.1,0.1,0.5,0.01
"Michigan","Maryland","2020-04-13",6,"ihme",0.1,0.1,0.5,0.01
"Federal","Connecticut","2020-04-14",192,"ihme",0.1,0.1,0.5,0.01
"Michigan","Maryland","2020-04-14",55,"ihme",0.1,0.1,0.5,0.01
"Federal","Massachusetts","2020-04-14",33,"ihme",0.1,0.1,0.5,0.01
"Federal","Massachusetts","2020-04-15",104,"ihme",0.1,0.1,0.5,0.01
"Federal","New Jersey","2020-04-15",65,"ihme",0.1,0.1,0.5,0.01
"Federal","Connecticut","2020-04-15",53,"ihme",0.1,0.1,0.5,0.01
"Federal","North Dakota","2020-04-15",3,"ihme",0.1,0.1,0.5,0.01
"Federal","Massachusetts","2020-04-16",82,"ihme",0.1,0.1,0.5,0.01
"Federal","Connecticut","2020-04-16",58,"ihme",0.1,0.1,0.5,0.01
"Federal","New Jersey","2020-04-16",45,"ihme",0.1,0.1,0.5,0.01
"Federal","Rhode Island","2020-04-16",29,"ihme",0.1,0.1,0.5,0.01
"Federal","North Dakota","2020-04-16",6,"ihme",0.1,0.1,0.5,0.01
"Federal","Alaska","2020-04-16",5,"ihme",0.1,0.1,0.5,0.01
